player_id,short_name,long_name,player_positions,overall,potential,age,dob,height_cm,weight_kg,nationality_name,club_name,league_id,league_name,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,movement_reactions,mentality_composure,mentality_vision,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,player_traits
219792,Baptiste Santamaria,Baptiste Santamaria,"CDM, CM",76,76,31,1995-03-09,183,81,France,Valencia CF,53,LALIGA EA SPORTS,Right,2,3,42,67,73,74,72,75,74,74,73,7,7,13,7,8,,Relentless
259399,Rasmus Højlund,Rasmus Højlund,ST,76,83,23,2003-02-04,191,79,Denmark,SSC Napoli,,Serie A Enilive,Left,3,3,85,76,58,72,33,79,73,72,60,12,8,9,14,7,,"Rapid, Quick Step"
263765,Tom Bischof,Tom Bischof,"CM, CDM, RM, CAM",76,86,21,2005-06-28,176,66,Germany,FC Bayern München,19,Bundesliga,Left,3,3,58,67,79,79,60,60,78,77,78,9,13,12,13,6,,Press Proven
279027,Javi Rodríguez,Javier Rodríguez Galiano,"RB, CB",76,82,23,2003-06-26,178,70,Spain,Celta,,LALIGA EA SPORTS,Right,3,3,74,45,68,71,73,72,76,75,64,13,13,10,14,12,,
251223,Ricardo Pepi,Ricardo Pepi,ST,76,84,23,2003-01-09,185,74,USA,,10,Eredivisie,Right,3,3,73,78,60,72,46,73,72,68,58,11,14,9,10,10,,"Finesse Shot, Gamechanger"
256942,Eric Martel,Eric Martel,"CDM, CM, CB",76,81,24,2002-04-29,188,81,Germany,1. FC Köln,19,Bundesliga,Right,3,2,61,51,63,71,75,80,74,75,65,5,10,13,5,15,,"Block, Aerial Fortress, Relentless, Bruiser"
199110,Luis Muriel,Luis Muriel,"ST, CAM",76,76,35,1991-04-16,178,79,Colombia,Orlando City,,MLS,Right,4,4,74,78,73,81,29,65,78,82,76,8,10,10,14,6,,"Gamechanger, Rapid"
240663,Miguel Ángel Merentiel,Miguel Ángel Merentiel,"ST, RW, RM",76,76,30,1996-02-24,175,70,Uruguay,Boca Juniors,353,LPF,Right,3,3,80,75,56,73,37,79,77,75,64,8,14,11,9,5,,"Power Shot, First Touch, Quick Step"
226515,Andrei Girotto,Andrei Girotto,CB,76,76,34,1992-02-17,186,79,Brazil,Al Taawoun,,ROSHN Saudi League,Right,3,2,46,65,67,67,77,77,74,66,54,11,7,9,6,12,,"Power Shot, Long Ball Pass, Block, Intercept, Aerial Fortress, Bruiser"
235889,Cengiz Ünder,Cengiz Ünder,"RW, RM",76,76,29,1997-07-14,173,66,Turkey,Beşiktaş,,Trendyol Süper Lig,Left,4,4,77,74,76,78,38,56,68,74,72,9,13,7,9,8,,"Whipped Pass, Rapid"
239356,Azor Matusiwa,Azor Matusiwa,"CDM, CM, CB",76,78,28,1998-04-28,173,72,Netherlands,Ipswich,,EFL Championship,Right,3,3,57,53,67,70,74,78,74,72,70,6,9,13,11,12,,"Long Ball Pass, Intercept, Slide Tackle, Aerial Fortress, Relentless"
267861,Santiago Castro,Santiago Castro,ST,76,84,21,2004-09-18,182,76,Argentina,Bologna,31,Serie A Enilive,Right,4,4,79,75,62,75,40,68,75,69,59,14,13,9,12,11,,
234239,Gauthier Hein,Gauthier Hein,"CAM, ST, RM, CM",76,76,30,1996-08-07,170,65,France,FC Metz,16,Ligue 1 McDonald's,Left,3,4,77,75,74,79,36,57,69,73,75,13,7,5,9,15,,"Finesse Shot, Dead Ball, Long Ball Pass, Whipped Pass, Technical"
242971,Carlos Palacios,Carlos Palacios,"CAM, RW, CM",76,79,26,2000-07-20,184,81,Chile,Boca Juniors,353,LPF,Right,4,4,83,71,73,76,27,68,69,70,77,13,12,11,8,15,,"Inventive, Rapid, Trickster"
246350,Enzo Le Fée,Enzo Le Fée,"CM, LM, CAM, LW",76,80,26,2000-02-03,173,66,France,Sunderland,13,Premier League,Right,3,4,63,61,76,80,62,56,77,78,78,8,11,14,13,10,,"Incisive Pass, Pinged Pass, Long Ball Pass, Technical, First Touch"
261307,Veljko Birmančević,Veljko Birmančević,"RW, LW, ST, RM",76,76,28,1998-03-05,179,69,Serbia,Sparta Praha,319,Česká Liga,Right,4,4,78,71,73,80,38,58,75,80,75,14,11,11,14,7,,"Finesse Shot, Technical"
267860,Valentín Gómez,Valentín Gómez,"CB, LB",76,84,23,2003-06-26,181,75,Argentina,Real Betis,,LALIGA EA SPORTS,Left,2,2,80,32,64,71,76,75,75,74,64,11,12,7,9,7,,"Long Ball Pass, Block, Intercept, Aerial Fortress"
241463,Dani Raba,Daniel Raba Antolin,"RM, ST, RW",76,76,30,1995-10-29,184,76,Spain,Valencia CF,53,LALIGA EA SPORTS,Left,3,4,71,72,75,74,40,64,75,73,75,12,11,15,12,14,,"Incisive Pass, Technical"
242000,Konstantinos Mavropanos,Konstantinos Mavropanos,CB,76,77,28,1997-12-11,194,89,Greece,West Ham,13,Premier League,Right,3,2,71,56,54,59,77,79,75,63,44,12,11,11,10,7,,Bruiser
251954,Crysencio Summerville,Crysencio Summerville,"LM, LW",76,84,24,2001-10-30,169,64,Netherlands,West Ham,13,Premier League,Right,3,3,89,71,67,80,35,54,71,72,71,9,9,15,11,10,,"Rapid, First Touch, Quick Step"
70571,Kevin,Kevin Santos,"LW, LM, RW",76,81,23,2003-01-04,176,68,Brazil,Fulham,13,Premier League,Right,3,4,81,70,70,80,33,61,71,69,70,7,7,6,14,7,,Technical
234612,Jonathan Ikoné,Jonathan Ikoné,"RM, RW",76,76,28,1998-05-02,175,73,France,Paris FC,16,Ligue 1 McDonald's,Left,3,4,85,67,72,80,35,56,73,76,74,9,8,13,8,14,,"First Touch, Quick Step"
243034,Alfon,Alfonso González Martínez,"RM, ST, RW",76,77,27,1999-05-04,172,63,Spain,Sevilla FC,53,LALIGA EA SPORTS,Right,3,3,77,71,71,77,32,67,75,74,74,12,8,8,5,8,,
246548,Osame Sahraoui,Osame Sahraoui,"LM, CAM, LW",76,82,25,2001-06-11,171,64,Morocco,LOSC Lille,,Ligue 1 McDonald's,Right,5,5,83,63,68,82,45,54,72,75,72,14,14,9,14,8,,"Whipped Pass, Inventive, Technical, Quick Step"
238230,Jaminton Campaz,Jaminton Campaz,"LM, CAM, LW",76,79,26,2000-05-24,168,68,Colombia,Rosario Central,353,LPF,Left,2,3,85,72,72,77,30,57,72,62,73,10,12,6,5,7,,Rapid
248729,Gustav Isaksen,Gustav Isaksen,"RM, RW",76,79,25,2001-04-19,178,65,Denmark,Latium,,Serie A Enilive,Left,4,3,88,72,67,78,40,48,73,69,67,7,5,15,7,6,,"Finesse Shot, Gamechanger, Whipped Pass, Rapid"
262042,Maxime Estève,Maxime Estève,CB,76,82,24,2002-05-26,193,87,France,Burnley,13,Premier League,Left,3,2,75,40,57,63,76,82,73,77,46,12,14,14,7,11,,"Jockey, Anticipate"
179813,Edinson Cavani,Edinson Cavani,ST,76,76,39,1987-02-14,185,77,Uruguay,Boca Juniors,353,LPF,Right,4,3,52,79,68,71,51,71,82,81,73,12,5,13,13,10,,
211061,Alexandru Maxim,Alexandru Maxim,"CAM, CM, LM",76,76,36,1990-07-08,177,73,Romania,Gaziantep,,Trendyol Süper Lig,Right,4,4,69,74,77,78,34,60,71,76,75,14,8,9,9,10,,"Finesse Shot, Dead Ball, Long Ball Pass, Inventive, Technical"
232432,Luka Jović,Luka Jović,ST,76,76,28,1997-12-23,181,85,Serbia,AEK Athens,63,Hellas Liga,Right,4,3,75,76,68,74,29,70,77,81,70,8,7,12,9,13,,Chip Shot
257504,Bilal El Khannouss,Bilal El Khannouss,"CAM, LM, CM",76,84,22,2004-05-10,180,70,Morocco,VfB Stuttgart,19,Bundesliga,Right,3,4,76,64,76,82,38,56,74,80,79,10,6,14,13,10,,"Long Ball Pass, Inventive, Technical"
232873,Koki Machida,Koki Machida,CB,76,76,29,1997-08-25,190,80,Japan,TSG Hoffenheim,19,Bundesliga,Left,3,2,78,40,60,56,75,82,73,62,60,7,7,11,14,7,,"Precision Header, Intercept, Aerial Fortress"
272781,Eliesse Ben Seghir,Eliesse Ben Seghir,"LM, CAM, LW",76,85,21,2005-02-16,178,72,Morocco,Leverkusen,19,Bundesliga,Right,3,4,77,73,72,79,28,62,74,77,76,6,10,6,10,7,,Technical
197031,Marvin Ducksch,Marvin Ducksch,"ST, CAM",76,76,32,1994-03-07,188,79,Germany,Birmingham City,14,EFL Championship,Right,3,3,56,78,79,75,33,68,81,76,84,6,12,7,12,16,,"Finesse Shot, Dead Ball, Gamechanger"
260779,Simon Adingra,Simon Adingra,"RM, LM, RW",76,83,24,2002-01-01,175,68,Ivory Coast,Sunderland,13,Premier League,Right,3,3,87,70,70,80,30,52,72,79,73,8,13,6,14,10,,Technical
274288,Oscar Gloukh,Oscar Gloukh,"CAM, LW, CM",76,85,22,2004-04-01,170,68,Israel,,10,Eredivisie,Right,4,4,82,70,71,82,36,48,61,78,76,6,8,13,13,5,,"Low Driven Shot, Gamechanger, Incisive Pass, Inventive, Technical, First Touch"
207715,Nicolas López,Nicolas López,"ST, RW, CAM",76,76,32,1993-10-01,178,75,Uruguay,,,Libertadores,Left,3,3,71,81,75,79,25,57,66,81,72,6,8,10,12,8,,"Finesse Shot, Chip Shot, Gamechanger, Technical, First Touch"
220534,Sebastiano Luperto,Sebastiano Luperto,CB,76,77,29,1996-09-06,190,83,Italy,Cagliari,31,Serie A Enilive,Left,3,2,64,48,60,63,78,75,77,74,53,12,6,12,11,6,,Intercept
240458,Ander Guevara,Ander Guevara Lajo,"CDM, CM",76,77,29,1997-07-07,180,73,Spain,D. Alavés,,LALIGA EA SPORTS,Right,3,3,41,63,72,71,72,69,76,76,75,14,12,11,14,14,,Aerial Fortress
251380,Lilian Brassier,Lilian Brassier,CB,76,80,26,1999-11-02,186,78,France,Stade Rennais FC,16,Ligue 1 McDonald's,Left,2,2,67,37,63,69,76,76,72,71,57,8,6,7,9,6,,Block
213418,Chuba Akpom,Chuba Akpom,ST,76,76,30,1995-10-09,186,81,England,Ipswich,,EFL Championship,Right,3,3,76,75,59,71,32,74,78,72,60,8,15,10,6,13,,"Precision Header, Press Proven"
219932,Antonio Sanabria,Antonio Sanabria,ST,76,76,30,1996-03-04,180,70,Paraguay,Cremonese,31,Serie A Enilive,Right,4,3,75,75,68,79,32,57,72,78,69,8,14,9,14,13,,
239360,Pascal Struijk,Pascal Struijk,CB,76,79,27,1999-08-11,190,79,Netherlands,Leeds United,13,Premier League,Left,4,2,59,46,60,65,76,80,75,75,56,14,8,8,10,14,,Jockey
254840,Strahinja Pavlović,Strahinja Pavlović,CB,76,83,25,2001-05-24,194,85,Serbia,Milano FC,,Serie A Enilive,Left,3,2,70,43,51,64,75,83,76,68,31,12,14,8,10,13,,Bruiser
257090,Ismaël Doukouré,Ismaël Doukouré,"CB, CDM, CM",76,82,23,2003-07-24,183,83,France,Strasbourg,,Ligue 1 McDonald's,Right,3,2,64,42,63,65,76,76,75,73,66,9,14,14,11,12,,
240453,Sikou Niakaté,Sikou Niakaté,CB,76,81,27,1999-07-10,186,83,Mali,SC Braga,,Liga Portugal,Left,3,2,72,39,53,65,77,79,73,65,41,8,10,8,13,10,,"Block, Aerial Fortress"
256782,Sebastian Nanasi,Sebastian Nanasi,"CAM, LM, CM",76,83,24,2002-05-16,178,71,Sweden,Strasbourg,,Ligue 1 McDonald's,Right,3,4,70,65,74,80,32,64,74,75,78,12,7,10,6,8,,"Inventive, Technical"
271032,Matte Smets,Matte Smets,CB,76,86,22,2004-01-04,184,76,Belgium,KRC Genk,4,1A Pro League,Right,3,2,65,33,69,67,77,74,75,70,66,7,6,10,14,8,,"Long Ball Pass, Intercept, Anticipate, Slide Tackle, Press Proven, Bruiser"
236369,Cédric Zesiger,Cédric Zesiger,CB,76,79,28,1998-06-24,194,92,Switzerland,FC Augsburg,19,Bundesliga,Left,3,2,66,43,56,61,74,84,75,69,54,5,14,12,10,5,,"Block, Aerial Fortress"
242578,Benoît Badiashile,Benoît Badiashile,CB,76,80,25,2001-03-26,194,75,France,Chelsea,13,Premier League,Left,2,2,60,45,64,62,76,77,75,73,65,8,7,5,15,8,,"Long Ball Pass, Bruiser"
251892,Beto,Norberto Gomes Betuncal,ST,76,76,28,1998-01-31,194,88,Guinea-Bissau,Everton,13,Premier League,Right,3,3,74,77,58,68,25,82,73,72,59,15,11,9,6,13,,
243604,Juan Cruz,Juan Cruz Díaz Espósito,"RM, LM, RB",76,79,26,2000-04-25,178,76,Spain,CD Leganés,54,LALIGA HYPERMOTION,Left,3,3,78,73,73,77,32,50,72,70,76,9,15,11,14,8,,"Gamechanger, Inventive"
268474,Lorenzo Lucca,Lorenzo Lucca,ST,76,80,25,2000-09-10,201,80,Italy,SSC Napoli,,Serie A Enilive,Right,3,2,63,78,59,67,34,82,74,70,56,11,12,10,5,12,,"Power Shot, Precision Header, Aerial Fortress, Press Proven"
271541,Vladyslav Vanat,Vladyslav Vanat,"ST, LW, RW",76,81,24,2002-01-04,182,69,Ukraine,Girona FC,53,LALIGA EA SPORTS,Left,4,3,79,77,60,74,26,67,79,72,67,13,14,9,9,13,,
235619,Marcus Edwards,Marcus Edwards,"RM, RW",76,77,27,1998-12-03,167,71,England,Burnley,13,Premier League,Left,3,4,84,69,70,81,30,48,73,72,73,7,12,15,15,6,,"Technical, First Touch, Quick Step"
240777,Luca Ranieri,Luca Ranieri,CB,76,79,27,1999-04-23,187,76,Italy,Fiorentina,31,Serie A Enilive,Left,3,2,68,41,59,69,79,66,76,65,42,14,8,7,8,9,,"Long Ball Pass, Intercept"
244480,Hugo Magnetti,Hugo Magnetti,"CDM, CM",76,78,28,1998-05-30,172,75,France,Stade Brestois 29,16,Ligue 1 McDonald's,Right,3,3,44,50,68,75,70,75,72,76,71,10,14,15,10,12,,Press Proven
256476,Mohamed-Ali Cho,Mohamed-Ali Cho,"LW, RW, ST, LM",76,83,22,2004-01-19,181,66,France,OGC Nice,16,Ligue 1 McDonald's,Left,3,3,80,70,69,78,26,59,70,65,72,9,6,6,7,7,,Rapid
70726,Anis Hadj-Moussa,Anis Hadj-Moussa,"RW, RM",76,82,24,2002-02-11,176,72,Algeria,,10,Eredivisie,Left,3,5,80,69,67,84,29,52,68,64,64,7,5,15,12,6,,"Gamechanger, First Touch, Trickster, Quick Step"
231207,Jhon Lucumí,Jhon Lucumí,CB,76,78,28,1998-06-26,187,86,Colombia,Bologna,31,Serie A Enilive,Left,3,2,65,38,62,61,77,78,74,71,48,6,11,10,8,7,,"Long Ball Pass, Block, Anticipate"
232144,Felix Uduokhai,Felix Uduokhai,CB,76,78,28,1997-09-09,193,89,Germany,Beşiktaş,,Trendyol Süper Lig,Left,3,2,69,39,55,61,77,78,75,74,49,6,10,10,9,14,,Block
72997,Rodrigo Mora,Rodrigo Mora de Carvalho,"CAM, LW, ST",76,89,19,2007-05-05,168,56,Portugal,FC Porto,308,Liga Portugal,Right,4,4,77,66,74,79,40,41,78,73,78,8,14,11,6,8,,"Finesse Shot, Gamechanger, Inventive, Technical, Trickster"
239842,Georgios Giakoumakis,Georgios Giakoumakis,ST,76,75,31,1994-12-09,185,81,Greece,PAOK FC,,Hellas Liga,Right,3,2,72,76,55,67,29,78,79,70,58,9,8,14,7,13,,Precision Header
258139,Raúl Moro,Raúl Moro Prescoli,"LW, RW, LM",76,84,23,2002-12-05,168,67,Spain,,10,Eredivisie,Right,3,3,83,65,71,81,27,49,71,68,74,7,14,11,6,9,,"Inventive, Technical"
192678,Kike García,Enrique García Martínez,ST,76,76,36,1989-11-25,186,79,Spain,RCD Espanyol,53,LALIGA EA SPORTS,Right,4,3,42,80,65,73,44,71,76,80,71,7,9,8,13,13,,"Precision Header, Enforcer"
193601,Germán Pezzella,Germán Pezzella,CB,76,76,35,1991-06-27,187,82,Argentina,River Plate,353,LPF,Right,3,2,55,52,56,58,77,76,73,70,48,7,9,13,10,15,,"Long Ball Pass, Intercept"
229266,Joe Rodon,Joe Rodon,CB,76,78,28,1997-10-22,193,88,Wales,Leeds United,13,Premier League,Right,3,2,76,32,51,60,76,79,77,70,31,10,13,7,11,8,,"Long Ball Pass, Aerial Fortress"
241585,Igor,Igor Julio dos Santos de Paulo,"CB, LB, LM",76,78,28,1998-02-07,185,84,Brazil,West Ham,13,Premier League,Left,2,2,64,37,57,58,75,83,70,70,60,7,11,9,15,14,,"Jockey, Bruiser"
252021,Thijs Dallinga,Thijs Dallinga,ST,76,81,26,2000-08-03,190,72,Netherlands,Bologna,31,Serie A Enilive,Right,4,2,71,76,65,71,30,61,78,80,74,11,6,15,10,13,,
264492,Yeremay,Yeremay Hernández Cubas,"LM, RM, LW",76,84,23,2002-12-10,170,61,Spain,RC Deportivo,,LALIGA HYPERMOTION,Right,3,4,83,70,70,79,22,49,78,75,71,11,8,10,13,5,,"Low Driven Shot, Whipped Pass, Inventive, Press Proven"
230578,Mouctar Diakhaby,Mouctar Diakhaby,CB,76,78,29,1996-12-19,189,78,Guinea,Valencia CF,53,LALIGA EA SPORTS,Right,3,2,62,39,55,59,77,76,70,69,59,15,11,10,14,11,,
251616,David Carmo,David Mota Teixeira Carmo,CB,76,80,27,1999-07-19,196,89,Angola,R. Oviedo,,LALIGA EA SPORTS,Left,2,2,59,39,59,51,77,83,71,70,58,10,7,9,14,15,,"Jockey, Anticipate, Aerial Fortress"
235244,Rasmus Nicolaisen,Rasmus Nicolaisen,CB,76,78,29,1997-03-16,191,81,Denmark,Toulouse FC,16,Ligue 1 McDonald's,Left,3,2,49,41,57,60,76,80,73,76,45,6,14,14,13,13,,"Block, Aerial Fortress, Bruiser"
239096,Atakan Karazor,Atakan Karazor,"CDM, CM",76,76,29,1996-10-13,191,76,Turkey,VfB Stuttgart,19,Bundesliga,Right,3,2,45,36,63,68,77,74,74,73,69,12,10,6,11,5,,"Anticipate, Aerial Fortress"
256008,Morato,Felipe Rodrigues da Silva,"CB, LB, LM",76,81,25,2001-06-30,192,88,Brazil,Nott'm Forest,13,Premier League,Left,2,2,53,37,57,60,76,80,71,75,49,12,12,12,6,6,,Bruiser
252512,Anthony Rouault,Anthony Rouault,CB,76,81,25,2001-05-29,186,77,France,Stade Rennais FC,16,Ligue 1 McDonald's,Right,3,2,59,30,61,61,77,74,77,75,48,6,15,13,14,8,,"Block, Anticipate"
244206,Nehuén Pérez,Nehuén Pérez,CB,76,81,26,2000-06-24,186,78,Argentina,FC Porto,308,Liga Portugal,Right,3,2,60,37,54,55,78,77,74,70,39,9,8,8,9,6,,"Long Ball Pass, Jockey, Block, Intercept, Slide Tackle"
228732,Harold Moukoudi,Harold Moukoudi,CB,76,77,28,1997-11-27,191,96,Cameroon,AEK Athens,63,Hellas Liga,Right,3,2,49,35,56,58,75,87,68,75,54,12,14,12,15,9,,Bruiser
275507,Mamadou Sarr,Mamadou Sarr,CB,76,84,20,2005-08-29,194,77,France,Strasbourg,,Ligue 1 McDonald's,Right,3,2,66,30,56,57,77,73,75,75,56,14,5,8,13,12,,
212204,Brandon Mechele,Brandon Mechele,CB,76,76,33,1993-01-28,190,80,Belgium,Club Brugge,,1A Pro League,Right,4,2,49,40,55,56,80,78,68,78,32,11,7,13,13,12,,"Precision Header, Long Ball Pass, Block, Intercept, Anticipate, Aerial Fortress"
231633,Issa Diop,Issa Diop,CB,76,77,29,1997-01-09,194,92,France,Fulham,13,Premier League,Right,3,2,57,37,53,55,77,78,75,65,43,10,7,6,14,9,,Bruiser
244915,Mohammed Salisu,Mohammed Salisu,CB,76,81,27,1999-04-17,191,85,Ghana,AS Monaco,16,Ligue 1 McDonald's,Left,3,2,59,36,50,54,77,80,74,68,24,7,7,11,10,6,,Long Throw
238621,Rodrigo Becão,Rodrigo Nascimento França,CB,76,77,30,1996-01-19,191,79,Brazil,Fenerbahçe,,Trendyol Süper Lig,Right,2,2,54,35,54,56,77,79,70,72,41,5,9,6,6,12,,"Jockey, Bruiser"
241494,Moritz Jenz,Moritz Jenz,CB,76,79,27,1999-04-30,190,86,Germany,VfL Wolfsburg,19,Bundesliga,Right,3,2,62,29,50,56,77,81,74,66,38,11,12,11,11,8,,"Block, Aerial Fortress, Bruiser"
244068,Keven Schlotterbeck,Keven Schlotterbeck,CB,76,78,29,1997-04-28,189,86,Germany,FC Augsburg,19,Bundesliga,Left,3,2,63,30,53,54,79,73,73,68,58,13,14,11,10,8,,"Precision Header, Slide Tackle, Aerial Fortress"
216199,Patrick Mainka,Patrick Mainka,CB,76,76,31,1994-11-06,194,86,Germany,Heidenheim,19,Bundesliga,Right,3,2,46,40,51,53,78,81,75,74,44,11,9,9,14,6,,"Precision Header, Block, Intercept, Anticipate, Aerial Fortress"
237658,Santiago Bueno,Santiago Bueno,CB,76,79,27,1998-11-09,190,76,Uruguay,Wolves,13,Premier League,Right,3,2,50,31,56,56,77,77,76,69,53,5,8,9,13,10,,
238476,Dan-Axel Zagadou,Dan-Axel Zagadou,CB,76,78,27,1999-06-03,196,90,France,VfB Stuttgart,19,Bundesliga,Left,3,2,46,34,60,51,77,79,69,70,59,9,13,5,14,14,,"Aerial Fortress, Bruiser"
240900,Unai Núñez,Unai Núñez Gestoso,CB,76,77,29,1997-01-30,186,81,Spain,Hellas Verona,,Serie A Enilive,Right,2,2,66,24,51,51,76,77,74,62,34,9,9,15,6,11,,"Intercept, Slide Tackle, Aerial Fortress"
219145,Guillermo Maripán,Guillermo Maripán,CB,76,76,32,1994-05-06,190,84,Chile,Torino,31,Serie A Enilive,Right,2,2,33,42,58,53,78,78,70,75,56,7,12,7,16,12,,Press Proven
227550,Diego Viera,Diego Viera,CB,76,76,35,1991-04-30,186,89,Paraguay,,,Libertadores,Right,2,2,35,27,44,50,77,84,74,76,26,15,9,8,10,7,,"Precision Header, Jockey, Aerial Fortress"
204539,Luis Advíncula,Luis Advíncula,"RB, RM",75,75,36,1990-03-02,180,80,Peru,Boca Juniors,353,LPF,Right,4,3,92,69,70,74,68,86,71,62,67,11,12,13,15,11,,"Power Shot, Long Ball Pass, Whipped Pass, Rapid"
236657,Filip Ugrinić,Filip Ugrinić,"CM, CAM, CDM",75,78,27,1999-01-05,184,88,Switzerland,Valencia CF,53,LALIGA EA SPORTS,Right,4,3,77,73,74,75,69,85,69,71,73,8,10,15,8,13,,"Dead Ball, Long Ball Pass, Whipped Pass, Relentless, Enforcer"
267430,Nelson Deossa,Nelson Deossa,"CM, CDM, CAM",75,80,26,2000-02-06,185,74,Colombia,Real Betis,,LALIGA EA SPORTS,Left,3,3,75,76,72,74,72,80,73,72,71,9,8,14,8,11,,"Anticipate, Relentless"
212138,Przemysław Frankowski,Przemysław Frankowski,"RB, RM",75,75,31,1995-04-12,175,70,Poland,Stade Rennais FC,16,Ligue 1 McDonald's,Right,3,3,87,71,74,75,69,71,76,78,76,7,14,13,8,11,,"Whipped Pass, Rapid, Quick Step, Long Throw"
244309,Teddy Teuma,Teddy Teuma,"CAM, CM",75,75,32,1993-09-30,176,73,Malta,Stade de Reims,17,Ligue 2 BKT,Left,5,3,67,77,77,76,72,75,71,80,75,8,10,12,6,9,,"Power Shot, Inventive, Press Proven"
248872,Richard Sánchez,Richard Sánchez,"CM, CDM",75,75,30,1996-03-29,170,70,Paraguay,Racing Club,353,LPF,Right,3,3,77,68,74,75,72,77,75,70,70,5,13,10,14,7,,Block
250941,Derrick Köhn,Derrick Köhn,"LB, LM",75,76,27,1999-02-04,180,73,Germany,Union Berlin,19,Bundesliga,Left,3,4,87,69,71,77,68,71,71,61,65,9,14,7,9,13,,Rapid
264330,Christos Zafeiris,Christos Zafeiris,"CM, CDM",75,82,23,2003-02-23,173,75,Greece,Slavia Praha,,Česká Liga,Right,4,4,78,70,73,79,66,77,76,76,75,14,11,7,9,12,,"Long Ball Pass, Technical"
268683,Michael Folorunsho,Michael Folorunsho,"CAM, CM, ST",75,75,28,1998-02-07,185,78,Italy,Cagliari,31,Serie A Enilive,Right,4,3,73,76,73,74,71,76,76,74,75,14,12,10,12,8,,Precision Header
212491,Arthur Masuaku,Arthur Masuaku,"LB, LM",75,75,32,1993-11-07,179,80,DR Congo,Sunderland,13,Premier League,Left,2,4,79,62,74,78,68,79,69,74,70,8,7,10,7,7,,"Whipped Pass, Bruiser"
216700,Maximiliano Meza,Maximiliano Meza,"CM, LW, RW, LM",75,75,33,1992-12-15,180,75,Argentina,River Plate,353,LPF,Right,4,4,73,72,74,78,69,73,74,76,74,9,9,16,12,11,,"Precision Header, Inventive, Aerial Fortress"
235926,Matías Zaracho,Matías Zaracho,"CM, CAM, RM",75,76,28,1998-03-10,171,65,Argentina,Racing Club,353,LPF,Right,4,4,89,69,73,81,63,63,71,80,75,8,14,12,6,9,,"Inventive, Technical"
228302,Pedraza,Alfonso Pedraza Sag,"LB, LM",75,75,30,1996-04-09,184,73,Spain,Villarreal CF,53,LALIGA EA SPORTS,Left,2,3,77,71,72,73,73,71,72,66,69,12,6,14,7,12,,"Block, Anticipate"
230767,Renato Sanches,Renato Júnior Luz Sanches,"CM, CDM",75,75,29,1997-08-18,176,70,Portugal,Panathinaikos,,Hellas Liga,Right,4,4,71,69,76,78,70,73,75,77,74,5,12,6,13,14,,Inventive
268534,Andy Diouf,Andy Diouf,"CM, CDM, CAM",75,81,23,2003-05-17,187,81,France,Lombardia FC,,Serie A Enilive,Left,3,3,77,68,71,78,67,76,73,76,74,10,15,13,9,10,,Rapid
272874,Arne Engels,Arne Engels,"CM, CDM",75,84,22,2003-09-08,185,76,Belgium,Celtic,50,Scottish Prem,Right,3,3,73,72,77,72,68,75,74,77,78,11,12,8,12,13,,Dead Ball
224425,Marius Wolf,Marius Wolf,"RB, RM",75,75,31,1995-05-27,188,81,Germany,FC Augsburg,19,Bundesliga,Right,4,2,74,71,71,73,70,77,75,77,72,12,15,7,16,8,,
251942,Costinha,João Pedro Loureiro da Costa,"RB, RM",75,80,26,2000-03-26,181,74,Portugal,Olympiacos FC,63,Hellas Liga,Right,3,3,78,65,72,74,70,77,72,72,71,14,13,14,13,8,,"Anticipate, Bruiser"
274915,El Hadji Malick Diouf,El Hadji Malick Diouf,"LB, LM",75,82,21,2004-12-29,183,75,Senegal,West Ham,13,Premier League,Left,2,3,80,67,68,74,70,77,72,70,64,9,9,7,13,14,,
233061,Mathias Pereira Lage,Mathias Pereira Lage,"LW, LM, RW",75,75,29,1996-11-30,180,69,Portugal,FC St. Pauli,19,Bundesliga,Right,3,4,86,72,74,74,63,66,69,68,72,9,15,5,11,6,,Technical
239368,Mitchel Bakker,Mitchel Bakker,"LB, LM, RM",75,80,26,2000-06-20,189,86,Netherlands,Bergamo Calcio,,Serie A Enilive,Left,2,2,79,63,69,72,71,81,74,70,66,14,7,11,8,9,,Rapid
245054,Lee Dong Kyeong,Dong Kyeong Lee,"CAM, ST, CM",75,75,28,1997-09-20,175,69,South Korea,Gimcheon Sangmu,83,K League 1,Left,5,4,77,75,73,75,59,76,74,62,73,7,9,14,9,5,,"Low Driven Shot, Gamechanger, Pinged Pass, Inventive"
236492,Pedro Díaz,Pedro Díaz Fanjul,"CM, CDM",75,76,28,1998-06-05,180,78,Spain,Rayo Vallecano,53,LALIGA EA SPORTS,Right,4,3,66,76,76,74,69,73,69,71,75,7,14,8,13,7,,"Power Shot, Dead Ball, Incisive Pass, Long Ball Pass, Whipped Pass, Relentless"
246113,Adrià Pedrosa,Adrià Giner Pedrosa,"LB, LM",75,76,28,1998-05-13,176,69,Spain,Elche CF,53,LALIGA EA SPORTS,Left,3,3,87,60,69,78,68,72,73,73,68,14,14,14,10,8,,"Rapid, Quick Step, Relentless"
