player_id,name,first_name,last_name,short_name,date_of_birth,derived_age,nationality,nationality_raw,nationality_id,height,weight,club,club_id,league,league_id,position,positions,alternative_positions,position_type,preferred_foot,overall,potential,pace,acceleration,sprint_speed,shooting,finishing,shot_power,long_shots,volleys,penalties,positioning,passing,vision,crossing,free_kick_accuracy,short_passing,long_passing,curve,dribbling,agility,balance,reactions,ball_control,composure,defending,interceptions,heading_accuracy,defensive_awareness,standing_tackle,sliding_tackle,physical,jumping,stamina,strength,aggression,weak_foot,skill_moves,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,value,wage,release_clause,contract_until,playstyles,playstyles_plus,gender,gender_id,source,source_player_id,source_url,overall_source,attributes_source,potential_source,data_version,scraped_at
265968,Cindy Caputo,Cindy,Caputo,,1999-02-07,27,France,France,18,168,57,FC Fleury 91,116036,Arkema PL,,LM,"LM, RM, LW","RM, LW",Midfielder,Left,77,,84,85,83,75,79,72,73,64,70,76,72,69,72,70,76,65,75,78,72,70,71,80,72,45,44,59,42,47,40,67,77,72,69,52,3,4,8,10,7,6,7,,,,,Gamechanger,,Women's Football,1,ea-drop-api,265968,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265968,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267391,Christen Westphal,Christen,Westphal,,1993-09-02,32,USA,United States,95,168,60,Houston Dash,116306,NWSL,,RB,"RB, CB",CB,Defense,Right,77,,79,78,79,50,45,57,53,52,45,52,73,68,75,51,76,75,71,72,75,71,74,73,75,76,75,73,80,74,70,71,84,74,73,57,3,3,7,12,5,15,11,,,,,"Block, Long Throw",,Women's Football,1,ea-drop-api,267391,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267391,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
263966,Hanna Bennison,Hanna,Bennison,,2002-10-16,23,Sweden,Sweden,46,165,53,Real Madrid,116326,Liga F Moeve,,CM,CM,,Midfielder,Right,77,,75,77,74,73,72,75,75,60,73,76,77,75,70,71,84,75,72,83,84,78,73,85,74,55,60,48,45,66,53,57,58,76,47,60,3,4,14,5,10,6,12,,,,,"Technical, First Touch",,Women's Football,1,ea-drop-api,263966,https://www.ea.com/games/ea-sports-fc/ratings?playerId=263966,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272020,Andrea Tarazona,Andrea,Tarazona Brisa,Andrea Tarazona,2004-03-21,22,Spain,Spain,45,168,56,,,Liga F Moeve,,GK,GK,,Defense,Right,77,,77,35,33,74,9,56,10,11,12,8,75,25,10,11,15,15,9,81,57,40,69,11,33,34,17,15,11,20,12,78,48,18,34,22,2,1,77,74,75,78,81,,,,,,,Women's Football,1,ea-drop-api,272020,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272020,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267381,Makenzy Robbe,Makenzy,Robbe,,1994-02-25,32,USA,United States,95,173,63,San Diego Wave,116312,NWSL,,LM,"LM, RM, LW","RM, LW",Midfielder,Right,77,,80,78,82,79,81,80,77,75,71,80,72,63,74,71,77,68,68,75,73,59,76,82,70,40,33,70,38,39,36,71,83,70,77,55,4,3,9,6,8,11,5,,,,,,,Women's Football,1,ea-drop-api,267381,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267381,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
243771,Abby Smith,Abby,Smith,,1993-10-04,32,USA,United States,95,173,66,Houston Dash,116306,NWSL,,GK,GK,,Defense,Right,77,,72,33,47,80,7,53,11,10,12,11,70,56,16,12,21,21,14,77,36,46,77,15,47,39,8,15,10,16,13,78,47,24,34,19,2,1,72,80,70,78,77,,,,,Rush Out,,Women's Football,1,ea-drop-api,243771,https://www.ea.com/games/ea-sports-fc/ratings?playerId=243771,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
264987,Eseosa Aigbogun,Eseosa,Aigbogun,,1993-05-23,33,Switzerland,Switzerland,47,166,56,Strasbourg,131724,Arkema PL,,LB,"LB, RM, RB, LM","RM, RB, LM",Defense,Right,77,,78,77,79,56,55,63,53,55,52,59,69,57,74,49,76,69,65,71,72,70,71,75,69,75,76,60,75,78,75,67,72,74,61,70,3,2,8,5,12,13,9,,,,,"Block, Intercept",,Women's Football,1,ea-drop-api,264987,https://www.ea.com/games/ea-sports-fc/ratings?playerId=264987,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267653,Margaux Le Mouël,Margaux,Le Mouël,,2001-08-08,25,France,France,18,168,61,Marseille,132370,Arkema PL,,CDM,"CDM, CM",CM,Midfielder,Right,77,,68,72,65,64,63,61,72,52,60,73,71,77,50,51,81,79,60,75,63,58,72,80,65,73,75,58,73,76,74,65,67,85,57,59,3,3,7,13,15,12,6,,,,,,,Women's Football,1,ea-drop-api,267653,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267653,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267281,Arin Wright,Arin,Wright,,1992-12-25,33,USA,United States,95,168,60,Rac. Louisville,116308,NWSL,,CB,CB,,Defense,Right,77,,61,58,64,54,48,60,60,53,47,58,67,48,76,42,76,67,67,75,74,63,76,77,83,78,74,77,80,78,76,78,81,75,79,76,3,2,8,6,11,8,8,,,,,Block,,Women's Football,1,ea-drop-api,267281,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267281,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227369,Synne Jensen,Synne,Jensen,,1996-02-15,30,Norway,Norway,36,173,64,Atlético de Madrid,116327,Liga F Moeve,,RW,"RW, ST, RM","ST, RM",Attack,Right,77,,78,80,77,80,80,80,80,77,76,78,73,74,70,73,73,70,80,78,76,72,79,80,76,30,23,68,32,21,30,73,82,74,76,64,5,3,10,15,16,8,9,,,,,Aerial Fortress,,Women's Football,1,ea-drop-api,227369,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227369,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265879,Léna Goetsch,Léna,Goetsch,,1999-10-07,26,France,France,18,171,63,FC Fleury 91,116036,Arkema PL,,RB,"RB, RM",RM,Defense,Left,77,,81,75,85,46,43,59,41,45,49,48,66,58,70,44,73,61,61,67,73,72,72,71,65,75,75,63,78,78,72,75,77,87,73,63,3,3,14,7,11,8,13,,,,,"Jockey, Intercept",,Women's Football,1,ea-drop-api,265879,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265879,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272078,Grace Chanda,Grace,Chanda,,1997-06-11,29,Zambia,Zambia,147,160,52,Orlando Pride,116307,NWSL,,ST,ST,,Attack,Right,77,,81,81,81,78,82,75,76,77,67,77,67,70,50,69,73,69,65,79,72,73,72,81,75,35,35,70,30,27,41,70,83,70,75,55,3,3,9,10,12,10,10,,,,,,,Women's Football,1,ea-drop-api,272078,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272078,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267311,Marisa DiGrande,Marisa,DiGrande,,1997-02-05,29,USA,United States,95,163,57,Rac. Louisville,116308,NWSL,,CDM,"CDM, CM",CM,Midfielder,Right,77,,65,64,66,55,50,62,60,52,48,52,68,73,48,51,78,77,54,73,62,72,71,80,67,75,74,62,79,76,79,72,69,79,68,75,3,3,10,10,10,9,11,,,,,,,Women's Football,1,ea-drop-api,267311,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267311,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267278,Ella Stevens,Ella,Stevens,,1997-12-11,28,USA,United States,95,173,60,Gotham FC,116310,NWSL,,ST,"ST, LM, CAM","LM, CAM",Attack,Right,77,,77,80,75,73,73,75,72,68,65,81,68,66,58,66,77,66,61,79,83,60,79,82,62,43,38,76,38,41,37,67,84,65,69,58,3,4,13,12,13,6,11,,,,,"Incisive Pass, Technical, Trickster",,Women's Football,1,ea-drop-api,267278,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267278,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
245834,Yuka Momiki,Yuka,Momiki,,1996-04-09,30,Japan,Japan,163,153,49,Everton,116016,Barclays WSL,,CAM,"CAM, CM",CM,Midfielder,Left,77,,78,77,79,74,78,73,68,74,60,79,73,80,68,65,73,77,67,78,66,89,76,78,75,45,50,60,57,30,28,57,71,78,58,24,4,3,6,7,8,12,13,,,,,,,Women's Football,1,ea-drop-api,245834,https://www.ea.com/games/ea-sports-fc/ratings?playerId=245834,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265277,Martha Thomas,Martha,Thomas,,1996-05-31,30,Scotland,Scotland,42,170,62,Spurs,116011,Barclays WSL,,ST,ST,,Attack,Right,77,,77,76,78,78,79,80,78,75,56,81,61,57,59,58,71,50,60,77,78,71,77,78,74,39,46,69,33,35,26,72,81,72,76,59,3,3,14,12,13,7,11,,,,,,,Women's Football,1,ea-drop-api,265277,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265277,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
271839,Selina Vobian,Selina,Vobian,,2002-09-27,23,Germany,Germany,21,167,59,SC Freiburg,116002,GPFBL,,CAM,"CAM, RM, CM","RM, CM",Midfielder,Right,77,,78,75,80,70,75,62,73,43,64,75,78,76,80,73,80,75,68,78,69,90,71,82,67,44,42,32,33,56,59,56,54,62,54,53,2,3,12,6,13,14,11,,,,,"Dead Ball, Incisive Pass, Technical",,Women's Football,1,ea-drop-api,271839,https://www.ea.com/games/ea-sports-fc/ratings?playerId=271839,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227191,Marta Torrejón,Marta,Torrejón Moya,Marta Torrejón,1990-02-27,36,Spain,Spain,45,171,59,FC Barcelona,116325,Liga F Moeve,,CB,"CB, RB",RB,Defense,Right,77,,53,52,54,53,48,71,47,60,47,45,73,68,75,48,82,67,65,70,54,69,80,81,84,77,77,84,79,73,75,75,80,79,73,72,3,2,12,7,13,15,16,,,,,"Precision Header, Aerial Fortress",,Women's Football,1,ea-drop-api,227191,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227191,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
276846,Madison Haley,Madison,Haley,,1998-10-25,27,USA,United States,95,170,64,Brighton,116013,Barclays WSL,,ST,"ST, RW, CAM","RW, CAM",Attack,Right,77,,79,79,79,75,77,78,68,76,66,79,64,68,51,60,76,64,29,73,57,43,77,77,76,35,20,78,23,40,45,68,90,63,80,41,3,3,12,12,7,13,14,,,,,,,Women's Football,1,ea-drop-api,276846,https://www.ea.com/games/ea-sports-fc/ratings?playerId=276846,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277815,Danique Tolhoek,Danique,Tolhoek,,2005-03-17,21,Netherlands,Holland,34,167,58,Ajax,131359,Nederland Vrouwen Liga,,ST,ST,,Attack,Right,77,,74,77,71,80,84,80,76,72,65,82,56,48,39,56,71,51,62,72,69,57,71,77,66,46,36,73,33,58,42,65,80,60,67,63,2,2,14,13,8,7,14,,,,,,,Women's Football,1,ea-drop-api,277815,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277815,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265079,Samantha Steuerwald,Samantha,Steuerwald,,1998-10-11,27,Germany,Germany,21,173,63,Union Berlin,132589,GPFBL,,CB,CB,,Defense,Right,77,,54,41,65,50,50,64,43,41,57,32,63,50,53,36,78,68,54,65,55,74,71,72,71,78,78,76,79,78,75,80,77,74,84,79,2,2,13,10,11,13,9,,,,,"Aerial Fortress, Long Throw, Bruiser",,Women's Football,1,ea-drop-api,265079,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265079,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
278225,Tara Elimbi Gilbert,Tara,Elimbi Gilbert,,2005-06-09,21,France,France,18,162,55,Paris SG,116034,Arkema PL,,LB,"LB, LM",LM,Defense,Left,77,,80,80,80,39,39,42,35,29,39,55,67,56,77,49,75,57,55,70,76,74,75,79,58,73,74,63,78,72,68,58,64,88,44,55,3,3,9,14,10,12,7,,,,,Rapid,,Women's Football,1,ea-drop-api,278225,https://www.ea.com/games/ea-sports-fc/ratings?playerId=278225,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265571,Cloé Lacasse,Cloé,Lacasse,,1993-07-07,33,Canada,Canada,70,170,56,Utah Royals FC,131478,NWSL,,LM,"LM, RM, LW","RM, LW",Midfielder,Right,77,,81,84,79,75,78,73,73,64,63,80,72,76,72,60,75,65,62,76,75,62,76,79,75,26,20,60,19,25,28,55,75,64,60,28,5,3,14,7,7,8,12,,,,,Quick Step,,Women's Football,1,ea-drop-api,265571,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265571,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267220,Kelli Hubly,Kelli,Hubly,,1994-08-09,32,USA,United States,95,175,65,Bay FC,131477,NWSL,,CB,CB,,Defense,Right,77,,52,57,48,46,42,58,46,35,41,48,66,55,75,33,70,69,69,62,48,52,74,67,73,80,77,79,78,84,77,76,83,65,81,75,3,2,14,14,12,7,13,,,,,,,Women's Football,1,ea-drop-api,267220,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267220,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
275906,Aoba Fujino,Aoba,Fujino,,2004-01-27,22,Japan,Japan,163,162,56,Manchester City,116017,Barclays WSL,,RW,"RW, RM",RM,Attack,Right,77,,77,77,77,73,74,76,70,63,62,75,75,78,78,61,79,66,60,77,82,84,73,77,61,23,20,59,17,20,17,56,69,74,57,27,4,3,10,6,11,6,7,,,,,,,Women's Football,1,ea-drop-api,275906,https://www.ea.com/games/ea-sports-fc/ratings?playerId=275906,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
275961,Isa Kardinaal,Isa,Kardinaal,,2005-03-31,21,Netherlands,Holland,34,168,59,London City,132176,Barclays WSL,,CB,CB,,Defense,Left,77,,67,66,68,50,49,60,52,23,59,28,50,28,28,32,78,59,28,60,63,60,75,69,61,79,79,75,81,80,76,71,78,67,71,73,2,2,5,11,13,12,12,,,,,,,Women's Football,1,ea-drop-api,275961,https://www.ea.com/games/ea-sports-fc/ratings?playerId=275961,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267276,Kayla Sharples,Kayla,Sharples,,1997-06-17,29,USA,United States,95,180,59,KC Current,116309,NWSL,,CB,CB,,Defense,Right,77,,44,57,33,45,46,53,39,34,36,44,51,31,33,30,73,65,36,64,66,76,77,70,64,79,80,72,80,81,75,71,79,47,82,72,2,2,10,8,10,13,12,,,,,"Precision Header, Aerial Fortress",,Women's Football,1,ea-drop-api,267276,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267276,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267388,Kaleigh Riehl,Kaleigh,Riehl,,1996-10-21,29,USA,United States,95,173,64,Utah Royals FC,131478,NWSL,,CB,CB,,Defense,Right,77,,42,34,49,43,38,55,44,35,41,45,57,51,43,37,70,62,48,66,59,62,77,72,70,79,75,78,77,84,79,66,73,35,78,74,2,2,13,13,6,12,12,,,,,,,Women's Football,1,ea-drop-api,267388,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267388,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265894,Kethna Louis,Kethna,Louis,,1996-08-05,30,Haiti,Haiti,80,170,68,Montpellier,116037,Arkema PL,,LB,"LB, LM",LM,Defense,Left,76,,87,85,89,70,71,71,72,67,47,75,68,68,70,47,72,61,65,78,82,73,75,79,70,72,75,64,72,71,74,82,88,70,89,77,2,3,15,12,10,15,7,,,,,"Rapid, Long Throw",,Women's Football,1,ea-drop-api,265894,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265894,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
246786,Valentina Bergamaschi,Valentina,Bergamaschi,,1997-01-27,29,Italy,Italy,27,168,57,Roma,116282,Calcio A Femminile,,LM,"LM, RM, LW","RM, LW",Midfielder,Right,76,,84,84,84,66,73,62,66,23,57,70,72,76,74,57,74,68,63,72,79,76,78,74,78,77,78,66,80,77,73,78,84,85,78,70,3,3,15,10,7,14,6,,,,,Rapid,,Women's Football,1,ea-drop-api,246786,https://www.ea.com/games/ea-sports-fc/ratings?playerId=246786,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
264975,Pia-Sophie Wolter,Pia-Sophie,Wolter,,1997-11-13,28,Germany,Germany,21,167,62,Frankfurt,115997,GPFBL,,RB,"RB, RM",RM,Defense,Right,76,,78,78,78,72,72,75,74,71,62,68,70,70,73,57,71,69,65,76,66,72,77,80,68,73,72,69,76,75,68,74,82,82,76,56,3,3,6,9,9,14,9,,,,,,,Women's Football,1,ea-drop-api,264975,https://www.ea.com/games/ea-sports-fc/ratings?playerId=264975,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
264991,Jana Feldkamp,Jana,Feldkamp,,1998-03-15,28,Germany,Germany,21,171,60,,,GPFBL,,CM,"CM, CDM",CDM,Midfielder,Right,76,,71,70,72,65,66,69,62,47,69,71,77,76,72,70,81,77,71,75,82,84,73,80,69,78,80,77,78,78,74,76,83,80,74,76,3,2,12,12,10,5,15,,,,,"Whipped Pass, Block",,Women's Football,1,ea-drop-api,264991,https://www.ea.com/games/ea-sports-fc/ratings?playerId=264991,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272224,Natalia Ramos,Natalia,Ramos Álvarez,Natalia Ramos,1999-02-10,27,Spain,Spain,45,171,63,C. Adeje Tenerife,116332,Liga F Moeve,,CDM,"CDM, CM",CM,Midfielder,Right,76,,74,74,74,70,69,72,71,65,69,75,71,69,69,72,75,68,72,72,67,64,75,75,70,76,78,75,76,77,74,79,86,80,80,75,3,3,6,12,14,8,5,,,,,"Anticipate, Slide Tackle, Relentless, Bruiser",,Women's Football,1,ea-drop-api,272224,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272224,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
266947,Celeste Boureille,Celeste,Boureille,,1994-04-20,32,USA,United States,95,175,60,,,Barclays WSL,,CB,"CB, CDM, CM","CDM, CM",Defense,Right,76,,72,69,74,70,69,75,74,58,55,71,72,75,57,57,81,77,59,75,66,51,76,81,70,76,80,72,72,79,73,75,81,76,77,68,3,3,10,11,13,9,6,,,,,Press Proven,,Women's Football,1,ea-drop-api,266947,https://www.ea.com/games/ea-sports-fc/ratings?playerId=266947,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
268640,Laurie Cance,Laurie,Cance,,1995-05-11,31,France,France,18,168,65,FC Fleury 91,116036,Arkema PL,,ST,"ST, CM, CAM","CM, CAM",Attack,Right,76,,80,73,86,74,76,73,71,69,71,77,74,79,69,71,78,71,65,77,71,76,75,81,72,55,58,68,44,63,49,78,77,89,72,77,4,3,10,14,10,14,13,,,,,"Incisive Pass, Block, Anticipate, Relentless, Bruiser",,Women's Football,1,ea-drop-api,268640,https://www.ea.com/games/ea-sports-fc/ratings?playerId=268640,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265878,Léa Declercq,Léa,Declercq,,1995-05-12,31,France,France,18,168,62,,,Arkema PL,,CDM,"CDM, CM, CB","CM, CB",Midfielder,Right,76,,71,63,77,69,69,71,73,55,67,64,74,69,72,81,78,73,68,75,79,78,75,76,72,72,74,51,74,77,70,76,67,86,74,70,3,3,9,8,12,13,10,,,,,"Dead Ball, Long Ball Pass, Intercept",,Women's Football,1,ea-drop-api,265878,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265878,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265952,Julie Rabanne,Julie,Rabanne,,1989-04-18,37,France,France,18,153,57,FC Nantes,116417,Arkema PL,,RB,"RB, LB, RM","LB, RM",Defense,Right,76,,68,70,66,73,73,76,75,60,67,77,76,75,76,73,78,74,66,75,71,72,73,76,75,74,73,74,71,76,75,71,82,71,77,55,4,3,11,9,8,12,6,,,,,"Whipped Pass, Technical, Long Throw",,Women's Football,1,ea-drop-api,265952,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265952,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
266922,Ceri Holland,Ceri,Holland,,1997-12-12,28,Wales,Wales,50,165,57,Liverpool,116343,Barclays WSL,,CM,"CM, CAM",CAM,Midfielder,Right,76,,78,78,78,71,71,77,71,66,52,77,73,75,70,55,75,74,68,76,70,77,77,78,66,67,75,54,56,75,73,70,71,79,68,64,3,3,12,13,6,8,10,,,,,"Power Shot, Slide Tackle, Aerial Fortress, Press Proven, Relentless",,Women's Football,1,ea-drop-api,266922,https://www.ea.com/games/ea-sports-fc/ratings?playerId=266922,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272049,Ornella Vignola,Ornella María,Vignola Cabot,Ornella Vignola,2004-09-30,21,Spain,Spain,45,164,57,Everton,116016,Barclays WSL,,LM,"LM, RM, LW","RM, LW",Midfielder,Right,76,,82,81,82,69,65,77,74,68,46,71,72,72,75,55,73,69,73,77,80,64,70,77,68,58,60,59,59,59,49,76,82,73,82,64,3,4,5,8,10,9,7,,,,,"Whipped Pass, Technical",,Women's Football,1,ea-drop-api,272049,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272049,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
264904,Léa Khelifi,Léa,Khelifi,,1999-05-12,27,France,France,18,171,63,FC Nantes,116417,Arkema PL,,CAM,"CAM, RM, CM","RM, CM",Midfielder,Left,76,,79,86,73,68,68,72,67,62,62,75,74,77,68,74,77,71,72,80,81,65,66,82,75,66,69,73,61,69,62,66,83,69,64,63,2,4,11,10,13,11,12,,,,,"Precision Header, Incisive Pass, Technical, Trickster",,Women's Football,1,ea-drop-api,264904,https://www.ea.com/games/ea-sports-fc/ratings?playerId=264904,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272225,Paola Hernández,Paola,Hernández Díaz,Paola Hernández,2002-07-25,24,Spain,Spain,45,163,57,C. Adeje Tenerife,116332,Liga F Moeve,,CM,"CM, CAM, RM","CAM, RM",Midfielder,Right,76,,72,76,68,74,79,70,71,65,68,75,74,75,70,71,78,75,66,78,78,74,69,79,68,69,70,69,61,78,65,63,76,73,65,40,3,3,7,11,13,13,12,,,,,Press Proven,,Women's Football,1,ea-drop-api,272225,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272225,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265102,Weronika Zawistowska,Weronika,Zawistowska,,1999-12-17,26,Poland,Poland,37,169,60,1. FC Köln,116003,GPFBL,,LM,"LM, CAM, LW","CAM, LW",Midfielder,Right,76,,80,81,80,73,75,72,70,79,55,80,72,70,72,70,75,66,74,76,81,74,73,78,64,47,42,78,46,44,40,79,93,75,81,73,3,4,13,12,6,12,6,,,,,"Jockey, Anticipate, Technical, First Touch, Quick Step",,Women's Football,1,ea-drop-api,265102,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265102,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272064,Itziar Pinillos,Itziar,Pinillos Moreno,Itziar Pinillos,2000-10-21,25,Spain,Spain,45,164,54,Badalona Women,131125,Liga F Moeve,,RB,"RB, RM",RM,Defense,Right,76,,73,74,72,58,59,51,61,49,54,70,73,75,69,50,80,72,61,78,79,81,81,79,75,72,74,43,75,76,74,73,64,82,70,69,3,3,11,7,15,8,7,,,,,"Jockey, Block, Relentless, Long Throw",,Women's Football,1,ea-drop-api,272064,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272064,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272114,Hanna Lundkvist,Hanna,Lundkvist,,2002-07-17,24,Sweden,Sweden,46,167,62,San Diego Wave,116312,NWSL,,RB,"RB, RM",RM,Defense,Right,76,,77,77,77,58,60,62,55,41,51,60,71,65,75,37,80,70,61,70,75,70,70,77,63,75,71,77,79,73,70,76,89,74,79,66,3,3,12,12,15,13,9,,,,,,,Women's Football,1,ea-drop-api,272114,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272114,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
276862,Kaja Korošec,Kaja,Korošec,,2001-11-17,24,Slovenia,Slovenia,44,170,62,Paris FC,116035,Arkema PL,,CM,"CM, CDM",CDM,Midfielder,Left,76,,69,72,66,75,73,83,77,52,66,75,72,77,59,72,76,76,68,76,79,67,69,80,68,62,68,57,49,74,57,72,74,81,75,52,2,2,10,5,14,10,8,,,,,,,Women's Football,1,ea-drop-api,276862,https://www.ea.com/games/ea-sports-fc/ratings?playerId=276862,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265341,Laura Coombs,Laura,Coombs,,1991-06-29,35,England,England,14,164,58,Manchester City,116017,Barclays WSL,,CM,"CM, CAM",CAM,Midfielder,Right,76,,69,68,69,76,76,75,82,71,59,72,74,73,58,65,85,79,53,75,65,74,73,78,67,68,70,45,68,72,70,63,61,65,64,60,3,4,11,5,15,13,12,,,,,Anticipate,,Women's Football,1,ea-drop-api,265341,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265341,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
245833,Narumi Miura,Narumi,Miura,,1997-07-03,29,Japan,Japan,163,156,49,Washington Spirit,116304,NWSL,,CDM,"CDM, CM",CM,Midfielder,Right,76,,62,59,65,71,72,73,72,53,65,67,76,78,71,71,79,75,70,75,71,83,76,78,67,73,72,58,72,80,69,67,64,76,62,69,3,3,6,7,8,12,13,,,,,"Tiki Taka, Intercept, Anticipate",,Women's Football,1,ea-drop-api,245833,https://www.ea.com/games/ea-sports-fc/ratings?playerId=245833,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272129,Irene Oguiza,Irene,Oguiza Martínez,Irene Oguiza,2000-01-05,26,Spain,Spain,45,179,70,Athletic Club,116328,Liga F Moeve,,CDM,"CDM, CM",CM,Midfielder,Right,76,,74,73,74,59,62,52,58,55,60,65,66,62,52,51,75,72,67,70,75,75,65,74,66,78,79,68,77,81,77,77,82,69,82,72,3,3,5,7,14,11,9,,,,,,,Women's Football,1,ea-drop-api,272129,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272129,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267226,Rocky Rodríguez,Rocky,Rodríguez,,1993-10-28,32,Costa Rica,Costa Rica,72,165,63,KC Current,116309,NWSL,,CDM,"CDM, CM",CM,Midfielder,Right,76,,44,36,50,75,72,82,76,83,69,73,74,77,64,73,79,75,59,77,72,71,74,79,81,72,75,63,76,70,64,81,69,72,87,80,4,3,6,11,7,9,11,,,,,Power Shot,,Women's Football,1,ea-drop-api,267226,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267226,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
