league_id,country,team_id,team_name,missing_slot_index,position,required_real_player_name,age,nationality,preferred_foot,real_world_club,source_season,source_verified,notes,current_template_players,target_squad_size,missing_players_for_team,target_overall,target_potential,target_value_eur,target_weekly_wage_eur,target_contract_years,pace,shooting,passing,defending,physical,mental,professionalism,ambition,temperament,loyalty,leadership,fifa_pace,fifa_shooting,fifa_passing,fifa_dribbling,fifa_defending,fifa_physical,fifa_diving,fifa_handling,fifa_kicking,fifa_reflexes,fifa_speed,fifa_positioning
bgr,Bulgaria,krumovgrad,FC Krumovgrad,15,CM,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
bgr,Bulgaria,krumovgrad,FC Krumovgrad,16,CM,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
bgr,Bulgaria,krumovgrad,FC Krumovgrad,17,CM,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
bgr,Bulgaria,krumovgrad,FC Krumovgrad,18,CAM,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,50,49,55,35,39,45,4,4,4,4,2,50,49,55,57,35,39,,,,,,
bgr,Bulgaria,krumovgrad,FC Krumovgrad,19,LW,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
bgr,Bulgaria,krumovgrad,FC Krumovgrad,20,LW,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
bgr,Bulgaria,krumovgrad,FC Krumovgrad,21,RW,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
bgr,Bulgaria,krumovgrad,FC Krumovgrad,22,RW,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
bgr,Bulgaria,krumovgrad,FC Krumovgrad,23,ST,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
bgr,Bulgaria,krumovgrad,FC Krumovgrad,24,ST,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
bgr,Bulgaria,krumovgrad,FC Krumovgrad,25,ST,TBD,TBD,TBD,TBD,FC Krumovgrad,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
fin,Finland,fc-lahti,FC Lahti,1,GK,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
fin,Finland,fc-lahti,FC Lahti,2,GK,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
fin,Finland,fc-lahti,FC Lahti,3,CB,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
fin,Finland,fc-lahti,FC Lahti,4,CB,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
fin,Finland,fc-lahti,FC Lahti,5,CB,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
fin,Finland,fc-lahti,FC Lahti,6,CB,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
fin,Finland,fc-lahti,FC Lahti,7,CB,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
fin,Finland,fc-lahti,FC Lahti,8,LB,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
fin,Finland,fc-lahti,FC Lahti,9,LB,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
fin,Finland,fc-lahti,FC Lahti,10,RB,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
fin,Finland,fc-lahti,FC Lahti,11,RB,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
fin,Finland,fc-lahti,FC Lahti,12,CDM,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,46,54,4400000,14400,3,43,35,48,50,51,47,4,4,4,4,2,43,35,48,46,50,51,,,,,,
fin,Finland,fc-lahti,FC Lahti,13,CM,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
fin,Finland,fc-lahti,FC Lahti,14,CM,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
fin,Finland,fc-lahti,FC Lahti,15,CM,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
fin,Finland,fc-lahti,FC Lahti,16,CM,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
fin,Finland,fc-lahti,FC Lahti,17,CM,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
fin,Finland,fc-lahti,FC Lahti,18,CAM,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,50,49,55,35,39,45,4,4,4,4,2,50,49,55,57,35,39,,,,,,
fin,Finland,fc-lahti,FC Lahti,19,LW,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
fin,Finland,fc-lahti,FC Lahti,20,LW,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
fin,Finland,fc-lahti,FC Lahti,21,RW,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
fin,Finland,fc-lahti,FC Lahti,22,RW,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
fin,Finland,fc-lahti,FC Lahti,23,ST,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
fin,Finland,fc-lahti,FC Lahti,24,ST,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
fin,Finland,fc-lahti,FC Lahti,25,ST,TBD,TBD,TBD,TBD,FC Lahti,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,1,GK,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
che,Switzerland,lausanne-sport,FC Lausanne-Sport,2,GK,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
che,Switzerland,lausanne-sport,FC Lausanne-Sport,3,CB,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,4,CB,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,5,CB,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,6,CB,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,7,CB,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,8,LB,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,9,LB,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,10,RB,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,11,RB,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,12,CDM,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,46,54,4400000,14400,3,43,35,48,50,51,47,4,4,4,4,2,43,35,48,46,50,51,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,13,CM,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,14,CM,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,15,CM,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,16,CM,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,17,CM,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,18,CAM,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,50,49,55,35,39,45,4,4,4,4,2,50,49,55,57,35,39,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,19,LW,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,20,LW,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,21,RW,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,22,RW,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,23,ST,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,24,ST,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
che,Switzerland,lausanne-sport,FC Lausanne-Sport,25,ST,TBD,TBD,TBD,TBD,FC Lausanne-Sport,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
che,Switzerland,fc-lugano,FC Lugano,1,GK,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,50,58,6000000,18000,3,35,35,35,35,40,48,5,5,5,5,3,,,,,,,52,50,48,53,35,51
che,Switzerland,fc-lugano,FC Lugano,2,GK,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,50,58,6000000,18000,3,35,35,35,35,40,48,5,5,5,5,3,,,,,,,52,50,48,53,35,51
che,Switzerland,fc-lugano,FC Lugano,3,CB,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,50,58,6000000,18000,3,42,35,40,54,56,50,5,5,5,5,3,42,35,40,38,54,56,,,,,,
che,Switzerland,fc-lugano,FC Lugano,4,CB,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,50,58,6000000,18000,3,42,35,40,54,56,50,5,5,5,5,3,42,35,40,38,54,56,,,,,,
che,Switzerland,fc-lugano,FC Lugano,5,CB,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,50,58,6000000,18000,3,42,35,40,54,56,50,5,5,5,5,3,42,35,40,38,54,56,,,,,,
che,Switzerland,fc-lugano,FC Lugano,6,CB,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,50,58,6000000,18000,3,42,35,40,54,56,50,5,5,5,5,3,42,35,40,38,54,56,,,,,,
che,Switzerland,fc-lugano,FC Lugano,7,CB,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,50,58,6000000,18000,3,42,35,40,54,56,50,5,5,5,5,3,42,35,40,38,54,56,,,,,,
che,Switzerland,fc-lugano,FC Lugano,8,LB,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,51,59,6400000,18900,3,56,35,49,51,52,48,5,5,5,5,3,56,35,49,53,51,52,,,,,,
che,Switzerland,fc-lugano,FC Lugano,9,LB,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,51,59,6400000,18900,3,56,35,49,51,52,48,5,5,5,5,3,56,35,49,53,51,52,,,,,,
che,Switzerland,fc-lugano,FC Lugano,10,RB,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,51,59,6400000,18900,3,56,35,49,51,52,48,5,5,5,5,3,56,35,49,53,51,52,,,,,,
che,Switzerland,fc-lugano,FC Lugano,11,RB,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,51,59,6400000,18900,3,56,35,49,51,52,48,5,5,5,5,3,56,35,49,53,51,52,,,,,,
che,Switzerland,fc-lugano,FC Lugano,12,CDM,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,51,59,6400000,18900,3,48,39,53,55,56,52,5,5,5,5,3,48,39,53,51,55,56,,,,,,
che,Switzerland,fc-lugano,FC Lugano,13,CM,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,51,48,56,50,52,52,6,6,6,6,4,51,48,56,57,50,52,,,,,,
che,Switzerland,fc-lugano,FC Lugano,14,CM,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,51,48,56,50,52,52,6,6,6,6,4,51,48,56,57,50,52,,,,,,
che,Switzerland,fc-lugano,FC Lugano,15,CM,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,51,48,56,50,52,52,6,6,6,6,4,51,48,56,57,50,52,,,,,,
che,Switzerland,fc-lugano,FC Lugano,16,CM,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,51,48,56,50,52,52,6,6,6,6,4,51,48,56,57,50,52,,,,,,
che,Switzerland,fc-lugano,FC Lugano,17,CM,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,51,48,56,50,52,52,6,6,6,6,4,51,48,56,57,50,52,,,,,,
che,Switzerland,fc-lugano,FC Lugano,18,CAM,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,55,54,60,35,44,50,6,6,6,6,4,55,54,60,62,35,44,,,,,,
che,Switzerland,fc-lugano,FC Lugano,19,LW,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,65,54,52,35,42,46,6,6,6,6,4,65,54,52,63,35,42,,,,,,
che,Switzerland,fc-lugano,FC Lugano,20,LW,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,65,54,52,35,42,46,6,6,6,6,4,65,54,52,63,35,42,,,,,,
che,Switzerland,fc-lugano,FC Lugano,21,RW,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,65,54,52,35,42,46,6,6,6,6,4,65,54,52,63,35,42,,,,,,
che,Switzerland,fc-lugano,FC Lugano,22,RW,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,65,54,52,35,42,46,6,6,6,6,4,65,54,52,63,35,42,,,,,,
che,Switzerland,fc-lugano,FC Lugano,23,ST,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,60,60,45,35,54,48,6,6,6,6,4,60,60,45,58,35,54,,,,,,
che,Switzerland,fc-lugano,FC Lugano,24,ST,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,60,60,45,35,54,48,6,6,6,6,4,60,60,45,58,35,54,,,,,,
che,Switzerland,fc-lugano,FC Lugano,25,ST,TBD,TBD,TBD,TBD,FC Lugano,2025/26,no,,0,25,25,52,60,6800000,19800,3,60,60,45,35,54,48,6,6,6,6,4,60,60,45,58,35,54,,,,,,
che,Switzerland,fc-luzern,FC Luzern,1,GK,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,49,57,5600000,17100,3,35,35,35,35,39,47,5,5,5,5,3,,,,,,,51,49,47,52,35,50
che,Switzerland,fc-luzern,FC Luzern,2,GK,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,49,57,5600000,17100,3,35,35,35,35,39,47,5,5,5,5,3,,,,,,,51,49,47,52,35,50
che,Switzerland,fc-luzern,FC Luzern,3,CB,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,49,57,5600000,17100,3,41,35,39,53,55,49,5,5,5,5,3,41,35,39,37,53,55,,,,,,
che,Switzerland,fc-luzern,FC Luzern,4,CB,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,49,57,5600000,17100,3,41,35,39,53,55,49,5,5,5,5,3,41,35,39,37,53,55,,,,,,
che,Switzerland,fc-luzern,FC Luzern,5,CB,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,49,57,5600000,17100,3,41,35,39,53,55,49,5,5,5,5,3,41,35,39,37,53,55,,,,,,
che,Switzerland,fc-luzern,FC Luzern,6,CB,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,49,57,5600000,17100,3,41,35,39,53,55,49,5,5,5,5,3,41,35,39,37,53,55,,,,,,
che,Switzerland,fc-luzern,FC Luzern,7,CB,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,49,57,5600000,17100,3,41,35,39,53,55,49,5,5,5,5,3,41,35,39,37,53,55,,,,,,
che,Switzerland,fc-luzern,FC Luzern,8,LB,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,50,58,6000000,18000,3,55,35,48,50,51,47,5,5,5,5,3,55,35,48,52,50,51,,,,,,
che,Switzerland,fc-luzern,FC Luzern,9,LB,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,50,58,6000000,18000,3,55,35,48,50,51,47,5,5,5,5,3,55,35,48,52,50,51,,,,,,
che,Switzerland,fc-luzern,FC Luzern,10,RB,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,50,58,6000000,18000,3,55,35,48,50,51,47,5,5,5,5,3,55,35,48,52,50,51,,,,,,
che,Switzerland,fc-luzern,FC Luzern,11,RB,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,50,58,6000000,18000,3,55,35,48,50,51,47,5,5,5,5,3,55,35,48,52,50,51,,,,,,
che,Switzerland,fc-luzern,FC Luzern,12,CDM,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,50,58,6000000,18000,3,47,38,52,54,55,51,5,5,5,5,3,47,38,52,50,54,55,,,,,,
che,Switzerland,fc-luzern,FC Luzern,13,CM,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,50,47,55,49,51,51,5,5,5,5,3,50,47,55,56,49,51,,,,,,
che,Switzerland,fc-luzern,FC Luzern,14,CM,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,50,47,55,49,51,51,5,5,5,5,3,50,47,55,56,49,51,,,,,,
che,Switzerland,fc-luzern,FC Luzern,15,CM,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,50,47,55,49,51,51,5,5,5,5,3,50,47,55,56,49,51,,,,,,
che,Switzerland,fc-luzern,FC Luzern,16,CM,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,50,47,55,49,51,51,5,5,5,5,3,50,47,55,56,49,51,,,,,,
che,Switzerland,fc-luzern,FC Luzern,17,CM,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,50,47,55,49,51,51,5,5,5,5,3,50,47,55,56,49,51,,,,,,
che,Switzerland,fc-luzern,FC Luzern,18,CAM,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,54,53,59,35,43,49,5,5,5,5,3,54,53,59,61,35,43,,,,,,
che,Switzerland,fc-luzern,FC Luzern,19,LW,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,64,53,51,35,41,45,5,5,5,5,3,64,53,51,62,35,41,,,,,,
che,Switzerland,fc-luzern,FC Luzern,20,LW,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,64,53,51,35,41,45,5,5,5,5,3,64,53,51,62,35,41,,,,,,
che,Switzerland,fc-luzern,FC Luzern,21,RW,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,64,53,51,35,41,45,5,5,5,5,3,64,53,51,62,35,41,,,,,,
che,Switzerland,fc-luzern,FC Luzern,22,RW,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,64,53,51,35,41,45,5,5,5,5,3,64,53,51,62,35,41,,,,,,
che,Switzerland,fc-luzern,FC Luzern,23,ST,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,59,59,44,35,53,47,5,5,5,5,3,59,59,44,57,35,53,,,,,,
che,Switzerland,fc-luzern,FC Luzern,24,ST,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,59,59,44,35,53,47,5,5,5,5,3,59,59,44,57,35,53,,,,,,
che,Switzerland,fc-luzern,FC Luzern,25,ST,TBD,TBD,TBD,TBD,FC Luzern,2025/26,no,,0,25,25,51,59,6400000,18900,3,59,59,44,35,53,47,5,5,5,5,3,59,59,44,57,35,53,,,,,,
den,Denmark,fc-midtjylland,FC Midtjylland,1,GK,TBD,TBD,TBD,TBD,FC Midtjylland,2025/26,no,,0,25,25,59,67,9600000,26100,3,35,35,44,35,49,57,8,8,8,8,6,,,,,,,61,59,57,62,35,60
den,Denmark,fc-midtjylland,FC Midtjylland,2,GK,TBD,TBD,TBD,TBD,FC Midtjylland,2025/26,no,,0,25,25,59,67,9600000,26100,3,35,35,44,35,49,57,8,8,8,8,6,,,,,,,61,59,57,62,35,60
den,Denmark,fc-midtjylland,FC Midtjylland,3,CB,TBD,TBD,TBD,TBD,FC Midtjylland,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
